age,workclass,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,label
33,Self_emp_inc,Some_college,married,Craft_repair,Husband,White,Male,0,0,60,United_States,0
54,Self_emp_not_inc,HS_grad,married,Sales,Husband,Black,Male,0,0,40,United_States,0
29,Private,Voc,divorced,Tech_support,Not_in_family,White,Female,2174,0,45,United_States,0
48,Private,Some_college,divorced,Prof_specialty,Unmarried,Black,Female,0,0,30,United_States,0
35,Self_emp_not_inc,Bachelors,not_married,Exec_managerial,Not_in_family,White,Male,0,0,40,United_States,0
28,Private,Voc,married,Adm_clerical,Wife,Asian_Pac_Islander,Female,0,0,40,Other,0
37,Private,Bachelors,married,Prof_specialty,Husband,White,Male,7688,0,50,United_States,1
42,Self_emp_not_inc,Prof_school,married,Farming_fishing,Husband,White,Male,0,0,65,United_States,1
40,Private,Masters,married,Prof_specialty,Husband,White,Male,0,0,40,United_States,0
47,Private,Some_college,divorced,Sales,Own_child,White,Male,0,0,55,United_States,0
22,Private,Bachelors,not_married,Exec_managerial,Own_child,White,Female,0,0,50,United_States,0
30,Private,Bachelors,married,Exec_managerial,Husband,White,Male,0,0,45,United_States,1
28,Private,HS_grad,married,Tech_support,Husband,White,Male,0,0,40,United_States,0
63,Local_gov,School,married,Other_service,Husband,White,Male,0,0,55,United_States,0
51,Self_emp_not_inc,School,married,Craft_repair,Husband,White,Male,0,0,20,United_States,0
22,Private,HS_grad,not_married,Handlers_cleaners,Own_child,White,Female,0,0,40,United_States,0
27,Private,Voc,married,Prof_specialty,Own_child,Amer_Indian_Eskimo,Male,0,0,40,United_States,0
35,Private,HS_grad,not_married,Sales,Not_in_family,White,Male,0,0,45,United_States,0
46,Private,HS_grad,divorced,Machine_op_inspct,Not_in_family,White,Female,0,0,38,United_States,0
37,Private,Some_college,divorced,Machine_op_inspct,Not_in_family,White,Male,0,0,52,United_States,0
24,Private,Bachelors,not_married,Prof_specialty,Own_child,Black,Male,0,0,15,United_States,0
37,Self_emp_not_inc,HS_grad,divorced,Handlers_cleaners,Own_child,White,Male,0,0,10,United_States,0
53,Private,Some_college,married,Tech_support,Husband,White,Male,0,0,40,United_States,0
27,Private,HS_grad,not_married,Sales,Not_in_family,White,Male,0,0,30,United_States,0
38,Private,Some_college,divorced,Craft_repair,Not_in_family,White,Male,0,0,44,United_States,0
53,Self_emp_not_inc,School,married,Farming_fishing,Husband,White,Male,0,0,60,United_States,0
34,Private,Some_college,not_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,0
23,Private,HS_grad,not_married,Sales,Own_child,Black,Male,0,0,40,United_States,0
39,Private,Bachelors,married,Exec_managerial,Husband,White,Male,15024,0,45,United_States,1
43,Private,Masters,married,Prof_specialty,Wife,Asian_Pac_Islander,Female,0,0,50,Other,0
67,Self_emp_inc,HS_grad,married,Exec_managerial,Husband,Asian_Pac_Islander,Male,0,0,40,United_States,1
81,Self_emp_not_inc,HS_grad,married,Exec_managerial,Husband,White,Male,0,0,30,United_States,0
21,Private,Some_college,not_married,Other_service,Own_child,White,Male,0,0,20,United_States,0
23,Private,Some_college,not_married,Sales,Not_in_family,White,Male,0,0,25,United_States,0
25,Private,Some_college,not_married,Transport_moving,Unmarried,White,Male,0,0,40,United_States,0
42,Private,School,married,Machine_op_inspct,Wife,White,Female,0,0,38,Other,0
38,Private,Some_college,married,Adm_clerical,Wife,Black,Female,0,0,40,United_States,0
64,Private,HS_grad,married,Prof_specialty,Husband,White,Male,0,0,5,United_States,0
32,Private,HS_grad,married,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,0
37,Private,HS_grad,married,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,0
51,Private,Masters,married,Exec_managerial,Husband,White,Male,0,0,60,United_States,1
22,Private,Some_college,not_married,Sales,Not_in_family,White,Female,0,0,42,United_States,0
33,Private,School,married,Priv_house_serv,Not_in_family,White,Female,0,0,40,Other,0
42,Private,HS_grad,divorced,Machine_op_inspct,Not_in_family,White,Male,0,0,55,United_States,0
19,Private,Some_college,not_married,Prof_specialty,Own_child,White,Female,0,0,10,United_States,0
51,Local_gov,School,married,Other_service,Husband,White,Male,0,0,40,United_States,0
23,Private,HS_grad,married,Adm_clerical,Wife,White,Female,0,0,40,Other,0
37,Private,School,married,Machine_op_inspct,Husband,White,Male,3103,0,44,United_States,1
37,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,99,United_States,1
47,Private,Masters,not_married,Prof_specialty,Not_in_family,White,Female,0,0,25,United_States,0
41,Private,Prof_school,married,Prof_specialty,Husband,White,Male,0,2415,40,United_States,1
33,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,30,United_States,0
31,Private,Bachelors,not_married,Sales,Not_in_family,White,Male,0,0,40,United_States,1
31,Private,Voc,divorced,Other_service,Unmarried,Amer_Indian_Eskimo,Female,0,0,40,United_States,0
35,Private,HS_grad,married,Machine_op_inspct,Husband,Black,Male,0,0,40,United_States,0
38,Self_emp_inc,HS_grad,married,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
18,Private,HS_grad,not_married,Other_service,Not_in_family,White,Female,0,0,45,United_States,0
20,Private,HS_grad,married,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,0
54,Local_gov,Some_college,divorced,Exec_managerial,Unmarried,Black,Female,0,0,35,United_States,0
40,Private,Some_college,divorced,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,0
36,Self_emp_inc,Bachelors,married,Exec_managerial,Wife,White,Female,0,1977,45,United_States,1
43,Private,Some_college,divorced,Craft_repair,Unmarried,White,Male,0,0,35,United_States,0
44,Self_emp_not_inc,Some_college,divorced,Farming_fishing,Unmarried,White,Male,0,0,40,United_States,0
44,State_gov,HS_grad,married,Prof_specialty,Wife,White,Female,0,0,40,United_States,1
43,Private,Masters,married,Exec_managerial,Husband,White,Male,0,0,43,United_States,1
51,Private,School,not_married,Other_service,Unmarried,Black,Female,0,0,40,United_States,0
18,Private,HS_grad,not_married,Other_service,Own_child,White,Female,0,0,20,United_States,0
51,Private,Some_college,married,Exec_managerial,Husband,White,Male,0,0,40,United_States,0
41,Private,School,married,Craft_repair,Husband,White,Male,0,0,30,United_States,0
44,Self_emp_inc,Some_college,married,Sales,Husband,White,Male,0,0,70,United_States,1
33,Local_gov,School,divorced,Transport_moving,Not_in_family,White,Male,0,0,40,United_States,0
33,Self_emp_not_inc,Bachelors,married,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
42,Private,Voc,married,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
25,Private,Some_college,married,Prof_specialty,Husband,White,Male,0,0,45,United_States,0
32,Private,HS_grad,divorced,Machine_op_inspct,Not_in_family,White,Female,0,0,38,United_States,0
32,Private,Bachelors,married,Craft_repair,Husband,White,Male,0,0,70,Other,0
36,Private,School,divorced,Exec_managerial,Unmarried,White,Female,0,0,40,United_States,0
28,Private,HS_grad,married,Transport_moving,Husband,White,Male,0,0,40,United_States,0
20,Private,HS_grad,not_married,Other_service,Own_child,White,Female,0,0,20,United_States,0
35,Self_emp_inc,Some_college,married,Sales,Husband,White,Male,0,0,60,United_States,1
55,Self_emp_not_inc,HS_grad,married,Craft_repair,Husband,White,Male,0,0,20,United_States,0
48,Private,Bachelors,married,Exec_managerial,Husband,Asian_Pac_Islander,Male,0,0,40,Other,1
36,Private,Voc,not_married,Prof_specialty,Not_in_family,White,Female,0,0,20,United_States,0
34,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,35,United_States,1
28,Private,Bachelors,not_married,Tech_support,Not_in_family,White,Female,0,0,35,United_States,0
67,Private,Bachelors,not_married,Exec_managerial,Not_in_family,White,Male,0,2392,40,United_States,1
37,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,40,United_States,0
44,Private,HS_grad,not_married,Transport_moving,Unmarried,White,Male,0,0,70,United_States,0
25,Private,Some_college,not_married,Sales,Not_in_family,White,Female,0,0,40,United_States,0
21,Private,Some_college,not_married,Exec_managerial,Not_in_family,White,Female,4101,0,40,United_States,0
40,State_gov,Masters,married,Prof_specialty,Husband,White,Male,0,0,35,United_States,1
78,Private,HS_grad,not_married,Other_service,Not_in_family,Black,Female,2964,0,40,United_States,0
34,Private,HS_grad,divorced,Handlers_cleaners,Own_child,White,Male,0,0,40,United_States,0
49,Private,HS_grad,not_married,Adm_clerical,Not_in_family,White,Female,0,0,44,United_States,0
22,Private,Voc,not_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,0
23,Private,HS_grad,not_married,Prof_specialty,Unmarried,Black,Female,0,0,40,United_States,0
60,Self_emp_not_inc,HS_grad,not_married,Farming_fishing,Unmarried,White,Male,0,0,42,United_States,0
45,Local_gov,HS_grad,not_married,Protective_serv,Not_in_family,White,Male,0,0,40,United_States,1
63,Private,Voc,divorced,Other_service,Not_in_family,White,Female,0,0,20,United_States,0
41,Private,HS_grad,not_married,Craft_repair,Own_child,Black,Female,0,0,35,United_States,0
47,Private,HS_grad,divorced,Adm_clerical,Unmarried,White,Female,0,0,40,United_States,0
44,Private,HS_grad,divorced,Craft_repair,Unmarried,White,Male,0,0,40,United_States,0
51,Private,Some_college,not_married,Prof_specialty,Not_in_family,White,Female,3325,0,40,United_States,0
46,Private,Bachelors,not_married,Sales,Not_in_family,White,Male,0,1504,40,United_States,0
41,Private,Voc,married,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,0
50,Self_emp_not_inc,HS_grad,married,Craft_repair,Husband,White,Male,0,0,30,United_States,0
47,Private,HS_grad,married,Adm_clerical,Husband,White,Male,0,0,50,United_States,1
35,Private,HS_grad,not_married,Exec_managerial,Not_in_family,White,Male,0,0,45,United_States,0
56,Private,HS_grad,married,Exec_managerial,Husband,White,Male,0,0,55,United_States,1
45,Private,Masters,divorced,Prof_specialty,Not_in_family,White,Male,0,0,45,United_States,0
48,Federal_gov,Bachelors,divorced,Exec_managerial,Unmarried,White,Male,0,0,58,United_States,1
40,Private,Some_college,married,Machine_op_inspct,Husband,White,Male,2580,0,40,United_States,0
39,Self_emp_inc,Bachelors,married,Exec_managerial,Husband,White,Male,15024,0,50,United_States,1
20,Private,Some_college,not_married,Other_service,Own_child,White,Male,0,0,40,United_States,0
50,Private,Doctorate,married,Prof_specialty,Husband,White,Male,0,1902,65,United_States,1
38,State_gov,HS_grad,married,Prof_specialty,Wife,White,Female,0,0,40,United_States,1
23,Local_gov,Bachelors,not_married,Prof_specialty,Own_child,White,Female,0,0,60,United_States,0
31,Private,HS_grad,not_married,Other_service,Own_child,White,Male,0,0,16,United_States,0
58,Private,Bachelors,married,Adm_clerical,Husband,White,Male,0,0,40,United_States,0
66,Private,HS_grad,not_married,Machine_op_inspct,Not_in_family,Black,Male,0,0,40,United_States,0
39,Self_emp_inc,HS_grad,married,Exec_managerial,Husband,White,Male,0,0,40,United_States,1
54,Self_emp_not_inc,HS_grad,married,Craft_repair,Husband,White,Male,15024,0,52,United_States,1
26,Private,Some_college,married,Sales,Husband,White,Male,0,0,50,Other,0
51,Private,HS_grad,divorced,Machine_op_inspct,Not_in_family,White,Female,0,0,40,United_States,0
34,Private,Voc,not_married,Transport_moving,Own_child,White,Male,0,0,40,United_States,0
50,Private,HS_grad,married,Machine_op_inspct,Husband,White,Male,3103,0,40,United_States,1
42,Private,Some_college,married,Prof_specialty,Husband,White,Male,0,0,44,United_States,1
38,Private,Masters,married,Prof_specialty,Husband,White,Male,0,0,25,United_States,0
48,Private,School,married,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,0
33,Private,Voc,married,Tech_support,Wife,White,Female,0,0,40,United_States,1
51,Private,HS_grad,not_married,Other_service,Unmarried,White,Female,0,0,32,United_States,0
22,Private,HS_grad,divorced,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,0
19,Private,HS_grad,not_married,Prof_specialty,Own_child,White,Male,0,0,30,United_States,0
41,Private,Some_college,not_married,Craft_repair,Not_in_family,White,Male,0,0,50,Other,0
48,Local_gov,Masters,married,Prof_specialty,Husband,White,Male,0,0,35,United_States,1
42,Private,HS_grad,not_married,Sales,Not_in_family,White,Female,0,0,30,United_States,0
34,Private,Some_college,married,Other_service,Husband,White,Male,0,0,40,United_States,0
23,Private,HS_grad,not_married,Machine_op_inspct,Unmarried,Black,Female,0,0,40,United_States,0
56,Private,HS_grad,married,Other_service,Husband,White,Male,0,0,50,Other,0
30,Private,Bachelors,not_married,Prof_specialty,Not_in_family,Black,Male,0,0,45,United_States,0
45,Private,HS_grad,married,Exec_managerial,Husband,White,Male,0,0,55,United_States,1
48,Private,School,married,Adm_clerical,Wife,White,Female,0,0,40,United_States,0
48,Self_emp_inc,Masters,married,Sales,Not_in_family,Asian_Pac_Islander,Male,0,0,50,Other,0
31,Private,Voc,not_married,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,0
20,State_gov,Voc,not_married,Other_service,Own_child,White,Male,0,1719,20,United_States,0
27,Private,Some_college,not_married,Sales,Not_in_family,White,Male,0,0,40,United_States,0
32,Private,HS_grad,not_married,Other_service,Not_in_family,Black,Female,0,0,40,United_States,0
76,Private,School,not_married,Prof_specialty,Not_in_family,White,Male,0,0,2,United_States,0
19,Private,HS_grad,not_married,Prof_specialty,Unmarried,White,Male,0,2001,40,United_States,0
66,Self_emp_inc,School,married,Exec_managerial,Husband,White,Male,1409,0,1,United_States,0
37,Private,HS_grad,not_married,Other_service,Not_in_family,White,Male,0,0,75,United_States,0
34,Private,HS_grad,divorced,Priv_house_serv,Unmarried,Black,Female,0,0,30,United_States,0
34,Private,School,married,Prof_specialty,Wife,White,Female,0,0,8,United_States,0
90,Private,HS_grad,not_married,Other_service,Not_in_family,White,Female,0,0,40,United_States,0
23,Private,Some_college,not_married,Machine_op_inspct,Own_child,Black,Female,0,0,40,United_States,0
43,Private,Some_college,divorced,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,0
44,Private,Bachelors,married,Exec_managerial,Husband,White,Male,7688,0,60,United_States,1
24,Private,Some_college,not_married,Tech_support,Not_in_family,White,Female,0,0,37,United_States,0
28,Private,Prof_school,divorced,Prof_specialty,Unmarried,White,Male,0,0,55,United_States,0
64,Private,Voc,not_married,Prof_specialty,Not_in_family,White,Female,0,0,20,United_States,0
23,Private,Some_college,married,Other_service,Husband,White,Male,0,0,40,United_States,0
20,Private,Some_college,not_married,Sales,Not_in_family,White,Female,0,0,50,United_States,0
36,Private,Bachelors,married,Prof_specialty,Husband,White,Male,0,1902,50,United_States,1
61,Private,HS_grad,married,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,0
53,Self_emp_not_inc,Bachelors,married,Sales,Husband,White,Male,0,0,40,Other,1
30,Private,Bachelors,married,Adm_clerical,Husband,White,Male,7298,0,40,United_States,1
52,Self_emp_not_inc,Some_college,married,Sales,Husband,White,Male,0,0,55,United_States,1
38,Private,Some_college,divorced,Craft_repair,Not_in_family,White,Male,0,0,40,Other,0
32,Private,Bachelors,married,Sales,Husband,White,Male,0,0,40,United_States,0
30,Self_emp_not_inc,School,married,Transport_moving,Husband,White,Male,0,0,75,United_States,0
41,Private,Voc,divorced,Craft_repair,Not_in_family,White,Female,0,0,40,United_States,0
49,Local_gov,Masters,married,Prof_specialty,Husband,White,Male,0,1902,40,United_States,1
45,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,0,47,United_States,1
43,Self_emp_not_inc,HS_grad,married,Exec_managerial,Husband,White,Male,0,0,35,United_States,0
61,Private,HS_grad,married,Machine_op_inspct,Husband,White,Male,3471,0,40,United_States,0
54,Private,HS_grad,married,Other_service,Husband,White,Male,0,0,32,Other,0
34,Private,Voc,not_married,Other_service,Unmarried,White,Female,0,0,40,United_States,0
49,Private,Some_college,married,Sales,Husband,White,Male,0,0,80,United_States,1
38,Private,Some_college,not_married,Other_service,Own_child,White,Male,0,0,40,United_States,0
35,Private,Prof_school,married,Prof_specialty,Husband,White,Male,0,1977,80,United_States,1
36,Private,School,married,Transport_moving,Husband,White,Male,0,0,40,United_States,0
30,Private,Bachelors,married,Exec_managerial,Husband,White,Male,0,0,50,United_States,0
36,Private,Voc,divorced,Tech_support,Not_in_family,White,Female,0,0,60,United_States,0
22,Local_gov,Bachelors,not_married,Prof_specialty,Own_child,White,Female,0,0,20,United_States,0
38,Private,HS_grad,married,Craft_repair,Husband,White,Male,0,1902,40,United_States,1
