len, freq, err, condition, pred
4, 0.01, 0, age>23.5 & age<=24.5 & priors_count<=0.5 & c_charge_degree_M>0.5, 0
4, 0.018, 0, age>23.5 & age<=24.5 & priors_count>0.5 & days_b_screening_arrest>-1.5, 1
3, 0.004, 0, days_b_screening_arrest<=-19.5 & c_charge_degree_F<=0.5 & race_African_American<=0.5, 0
2, 0.211, 0.226331360946746, priors_count>3.5 & c_charge_degree_F>0.5, 0.653846153846154
2, 0.006, 0, days_b_screening_arrest<=-20.5 & race_African_American>0.5, 0
2, 0.002, 0, days_b_screening_arrest<=-19.5 & days_b_screening_arrest>-20.5, 1
3, 0.004, 0, age<=32.5 & priors_count>1.5 & days_b_screening_arrest<=-18.5, 1
1, 0.974, 0.2480859375, days_b_screening_arrest>-19.5, 0.45625
3, 0.002, 0, days_b_screening_arrest>-18.5 & days_b_screening_arrest<=-14.5 & c_charge_degree_M>0.5, 0
3, 0.002, 0, age>22.5 & age<=23.5 & days_b_screening_arrest<=-3.5, 1
5, 0.002, 0, age>22.5 & age<=23.5 & days_b_screening_arrest<=-1.5 & days_b_screening_arrest>-3.5 & sex_Female<=0.5, 0
4, 0.002, 0, age>22.5 & age<=23.5 & days_b_screening_arrest<=-1.5 & sex_Female>0.5, 1
4, 0.004, 0, age>22.5 & age<=23.5 & priors_count<=1.5 & race_Hispanic>0.5, 0
4, 0.006, 0, age>22.5 & age<=23.5 & days_b_screening_arrest>-1.5 & race_Hispanic>0.5, 0
3, 0.049, 0.138888888888889, age>22.5 & age<=24.5 & priors_count<=0.5, 0.166666666666667
2, 0.004, 0, age<=31.5 & days_b_screening_arrest<=-22.5, 0
2, 0.01, 0, days_b_screening_arrest<=-22.5 & days_b_screening_arrest>-25.5, 0
2, 0.008, 0, days_b_screening_arrest<=-22.5 & days_b_screening_arrest>-24.5, 0
2, 0.006, 0, age>46.5 & days_b_screening_arrest<=-22.5, 0
4, 0.004, 0, age>30.5 & age<=33.5 & priors_count>5.5 & priors_count<=6.5, 1
4, 0.004, 0, age>22.5 & age<=23.5 & priors_count>0.5 & days_b_screening_arrest<=-1.5, 1
2, 0.014, 0, age<=24.5 & priors_count>3.5, 1
2, 0.028, 0.122448979591837, age<=30.5 & priors_count>9.5, 0.857142857142857
3, 0.006, 0, age<=30.5 & priors_count>9.5 & c_charge_degree_M>0.5, 1
3, 0.002, 0, age<=29 & days_b_screening_arrest>-22.5 & days_b_screening_arrest<=-18.5, 1
3, 0.01, 0, age>26.5 & days_b_screening_arrest<=-3.5 & race_Hispanic>0.5, 0
4, 0.004, 0, age<=36.5 & age>28.5 & days_b_screening_arrest>-3.5 & days_b_screening_arrest<=-2.5, 0
4, 0.018, 0, age>36.5 & priors_count<=0.5 & days_b_screening_arrest>-0.5 & race_African_American<=0.5, 0
3, 0.008, 0, age>55.5 & priors_count<=0.5 & days_b_screening_arrest>-0.5, 0
4, 0.022, 0, age>36.5 & priors_count<=0.5 & days_b_screening_arrest>-0.5 & c_charge_degree_M>0.5, 0
4, 0.004, 0, priors_count>0.5 & priors_count<=2.5 & days_b_screening_arrest>-0.5 & sex_Male<=0.5, 1
3, 0.039, 0.193905817174515, age>36.5 & priors_count>0.5 & days_b_screening_arrest>-0.5, 0.736842105263158
4, 0.014, 0.122448979591837, age>36.5 & age<=42.5 & priors_count>0.5 & days_b_screening_arrest>-0.5, 0.857142857142857
2, 0.063, 0.135275754422477, age<=29.5 & priors_count>5.5, 0.838709677419355
4, 0.002, 0, age>30.5 & age<=32.5 & priors_count<=4.5 & priors_count>3.5, 1
5, 0.004, 0, age>30.5 & age<=32.5 & priors_count>4.5 & priors_count<=7.5 & c_charge_degree_F<=0.5, 0
5, 0.004, 0, age>30.5 & age<=32.5 & priors_count>4.5 & priors_count<=7.5 & c_charge_degree_F>0.5, 1
4, 0.006, 0, age>30.5 & age<=32.5 & priors_count>7.5 & c_charge_degree_F<=0.5, 1
3, 0.018, 0, age>32.5 & age<=34.5 & priors_count>4.5, 1
2, 0.006, 0, age>55 & days_b_screening_arrest<=-19.5, 0
1, 0.024, 0.138888888888889, days_b_screening_arrest<=-20.5, 0.166666666666667
3, 0.006, 0, age<=34.5 & days_b_screening_arrest<=-19.5 & race_African_American>0.5, 0
3, 0.002, 0, age<=34.5 & days_b_screening_arrest<=-19.5 & days_b_screening_arrest>-21.5, 0
3, 0.002, 0, age>34.5 & days_b_screening_arrest<=-19.5 & race_African_American>0.5, 1
3, 0.004, 0, age<=32.5 & age>24.5 & days_b_screening_arrest<=-18.5, 1
3, 0.002, 0, days_b_screening_arrest>-18.5 & days_b_screening_arrest<=-14.5 & c_charge_degree_F<=0.5, 0
3, 0.03, 0.0622222222222222, age<=28.5 & age>27.5 & priors_count<=3.5, 0.0666666666666667
4, 0.014, 0.122448979591837, age<=30.5 & age>28.5 & priors_count<=4.5 & days_b_screening_arrest>-0.5, 0.142857142857143
5, 0.002, 0, age<=30.5 & age>28.5 & priors_count<=4.5 & priors_count>1.5 & days_b_screening_arrest>-0.5, 0
2, 0.075, 0.169466764061359, age<=28.5 & priors_count>4.5, 0.783783783783784
4, 0.004, 0, age<=30.5 & age>28.5 & priors_count>4.5 & priors_count<=6.5, 1
3, 0.012, 0, age<=30.5 & priors_count>4.5 & sex_Female>0.5, 1
3, 0.008, 0, age<=55.5 & age>48.5 & days_b_screening_arrest<=-1.5, 0
3, 0.008, 0, age>33.5 & priors_count>10.5 & days_b_screening_arrest<=-1.5, 0
3, 0.002, 0, priors_count>10.5 & days_b_screening_arrest<=-1.5 & sex_Female>0.5, 0
2, 0.069, 0.228373702422145, age>53.5 & days_b_screening_arrest>-1.5, 0.352941176470588
4, 0.008, 0, age>55.5 & age<=56.5 & priors_count<=6.5 & sex_Female<=0.5, 0
4, 0.002, 0, age>55.5 & age<=56.5 & priors_count>6.5 & days_b_screening_arrest>-1.5, 1
2, 0.049, 0.109375, age>55.5 & priors_count<=5.5, 0.125
4, 0.002, 0, age<=41.5 & age>40.5 & priors_count<=6.5 & days_b_screening_arrest>-1.5, 0
4, 0.008, 0, age>41.5 & priors_count>2.5 & race_Caucasian<=0.5 & sex_Female>0.5, 0
4, 0.004, 0, age>41.5 & age<=44.5 & race_Caucasian>0.5 & sex_Female>0.5, 1
3, 0.018, 0, age>44.5 & race_Caucasian>0.5 & sex_Female>0.5, 0
3, 0.016, 0.234375, age<=33.5 & days_b_screening_arrest>-22.5 & days_b_screening_arrest<=-10.5, 0.625
4, 0.002, 0, age<=34.5 & age>33.5 & race_Caucasian<=0.5 & sex_Female>0.5, 0
4, 0.004, 0, age>34.5 & age<=35.5 & priors_count>1.5 & race_Caucasian<=0.5, 0
3, 0.002, 0, age<=22.5 & priors_count>2.5 & race_Caucasian>0.5, 0
2, 0.172, 0.231695501730104, age>42.5 & priors_count<=5.5, 0.364705882352941
5, 0.012, 0.138888888888889, age<=39.5 & age>31.5 & priors_count<=2.5 & race_Caucasian<=0.5 & sex_Male<=0.5, 0.166666666666667
4, 0.006, 0, age>39.5 & age<=41.5 & priors_count<=2.5 & race_Hispanic<=0.5, 0
3, 0.028, 0.204081632653061, age>39.5 & age<=44.5 & race_Caucasian<=0.5, 0.285714285714286
4, 0.004, 0, age<=26.5 & age>25.5 & c_charge_degree_F<=0.5 & race_Caucasian>0.5, 0
2, 0.412, 0.210196801669538, age>26.5 & priors_count<=2.5, 0.300492610837438
4, 0.012, 0, age>40.5 & priors_count>2.5 & days_b_screening_arrest<=-0.5 & sex_Male<=0.5, 0
5, 0.002, 0, priors_count>2.5 & priors_count<=3.5 & days_b_screening_arrest>-0.5 & race_Caucasian<=0.5 & sex_Male<=0.5, 0
3, 0.004, 0, priors_count>3.5 & days_b_screening_arrest>-0.5 & sex_Male<=0.5, 1
4, 0.034, 0.207612456747405, priors_count>2.5 & priors_count<=3.5 & days_b_screening_arrest<=-0.5 & race_Caucasian<=0.5, 0.705882352941177
2, 0.116, 0.193905817174515, age<=28.5 & priors_count>2.5, 0.736842105263158
2, 0.083, 0.171326591314694, age<=27.5 & priors_count>2.5, 0.780487804878049
2, 0.061, 0.138888888888889, age<=26.5 & priors_count>2.5, 0.833333333333333
2, 0.024, 0, age<=26.5 & priors_count>5.5, 1
3, 0.14, 0.205839109430792, age>26.5 & age<=29.5 & priors_count<=7.5, 0.289855072463768
2, 0.049, 0.222222222222222, priors_count<=5.5 & priors_count>4.5, 0.666666666666667
4, 0.004, 0, age<=29.5 & priors_count<=7.5 & priors_count>5.5 & c_charge_degree_M>0.5, 1
4, 0.004, 0, age>26.5 & age<=28.5 & priors_count>7.5 & days_b_screening_arrest>-0.5, 0
3, 0.045, 0.117768595041322, age<=31.5 & priors_count>7.5 & priors_count<=13.5, 0.863636363636364
3, 0.032, 0.05859375, age>38.5 & priors_count>0.5 & days_b_screening_arrest<=-1.5, 0.0625
1, 0.702, 0.249323398710281, age<=37, 0.473988439306358
4, 0.002, 0, age>37 & priors_count>0.5 & days_b_screening_arrest<=-1.5 & days_b_screening_arrest>-2.5, 1
3, 0.002, 0, priors_count>10.5 & days_b_screening_arrest<=-1.5 & sex_Male<=0.5, 0
2, 0.002, 0, priors_count>10.5 & days_b_screening_arrest<=-14, 1
3, 0.008, 0, priors_count>10.5 & days_b_screening_arrest<=-1.5 & days_b_screening_arrest>-14, 0
3, 0.006, 0, age<=55.5 & age>53.5 & race_African_American>0.5, 1
4, 0.008, 0, age>55.5 & age<=56.5 & priors_count<=4.5 & sex_Female<=0.5, 0
4, 0.002, 0, age>55.5 & age<=56.5 & priors_count>4.5 & days_b_screening_arrest>-1.5, 1
3, 0.002, 0, age<=39.5 & age>38.5 & sex_Female>0.5, 1
3, 0.002, 0, age<=41.5 & age>39.5 & sex_Female>0.5, 0
3, 0.004, 0, age<=34.5 & age>33.5 & priors_count>8.5, 1
2, 0.339, 0.233425364839184, age>34.5 & priors_count<=11.5, 0.37125748502994
4, 0.006, 0, age>30.5 & age<=31.5 & priors_count>9.5 & sex_Female<=0.5, 1
4, 0.004, 0, age>30.5 & age<=33 & priors_count>9.5 & sex_Female>0.5, 0
4, 0.002, 0, age>33 & priors_count<=11.5 & priors_count>9.5 & sex_Female>0.5, 1
2, 0.006, 0, priors_count>11.5 & days_b_screening_arrest<=-5.5, 0
3, 0.016, 0, priors_count>11.5 & priors_count<=13.5 & days_b_screening_arrest>-5.5, 1
2, 0.004, 0, days_b_screening_arrest<=-16.5 & days_b_screening_arrest>-19.5, 1
3, 0.002, 0, days_b_screening_arrest>-16.5 & days_b_screening_arrest<=-14.5 & sex_Male<=0.5, 0
4, 0.002, 0, days_b_screening_arrest>-16.5 & days_b_screening_arrest<=-14.5 & c_charge_degree_M<=0.5 & sex_Male>0.5, 1
3, 0.002, 0, days_b_screening_arrest>-16.5 & days_b_screening_arrest<=-14.5 & c_charge_degree_M>0.5, 0
2, 0.01, 0, days_b_screening_arrest>-14.5 & days_b_screening_arrest<=-11.5, 0
5, 0.012, 0.138888888888889, age<=39.5 & age>31.5 & priors_count<=2.5 & race_Caucasian<=0.5 & sex_Female>0.5, 0.166666666666667
3, 0.002, 0, age<=26.5 & priors_count>2.5 & race_Hispanic>0.5, 1
3, 0.012, 0.138888888888889, age>31.5 & age<=32.5 & priors_count>2.5, 0.833333333333333
4, 0.01, 0, age>32.5 & age<=33.5 & priors_count>2.5 & days_b_screening_arrest<=-0.5, 1
3, 0.028, 0.122448979591837, age>26.5 & age<=27.5 & priors_count<=1.5, 0.142857142857143
3, 0.004, 0, age>26.5 & age<=27.5 & race_Other>0.5, 1
4, 0.002, 0, age>26.5 & age<=27.5 & c_charge_degree_M<=0.5 & sex_Female>0.5, 0
3, 0.053, 0.177514792899408, age>26.5 & age<=31.5 & sex_Female>0.5, 0.230769230769231
3, 0.047, 0.0793950850661626, age<=26.5 & priors_count>2.5 & c_charge_degree_F>0.5, 0.91304347826087
4, 0.002, 0, age>26.5 & age<=27.5 & c_charge_degree_M<=0.5 & sex_Male<=0.5, 0
2, 0.128, 0.210632401108592, age>26.5 & sex_Male<=0.5, 0.301587301587302
3, 0.126, 0.191467221644121, age>26.5 & age<=29.5 & priors_count<=5.5, 0.258064516129032
4, 0.006, 0, age<=29.5 & priors_count<=5.5 & priors_count>4.5 & race_African_American<=0.5, 0
4, 0.061, 0.195555555555556, age>26.5 & age<=29.5 & priors_count<=5.5 & race_African_American>0.5, 0.266666666666667
4, 0.002, 0, age>29.5 & age<=30.5 & priors_count<=5.5 & priors_count>4.5, 1
2, 0.554, 0.227991788431349, age>26.5 & priors_count<=5.5, 0.351648351648352
3, 0.01, 0, age>26.5 & age<=28.5 & days_b_screening_arrest<=-1.5, 0
4, 0.014, 0, age<=28.5 & priors_count>5.5 & priors_count<=7.5 & days_b_screening_arrest>-1.5, 1
3, 0.026, 0.130177514792899, age<=24.5 & age>23.5 & priors_count<=0.5, 0.153846153846154
2, 0.631, 0.226672594369372, age>23.5 & priors_count<=4.5, 0.347266881028939
2, 0.746, 0.240954336011342, age>24.5 & priors_count<=11.5, 0.404891304347826
2, 0.002, 0, priors_count>7.5 & days_b_screening_arrest<=-16.5, 1
2, 0.018, 0, age>40.5 & days_b_screening_arrest<=-8.5, 0
2, 0.14, 0.199537912203319, priors_count<=2.5 & sex_Female>0.5, 0.27536231884058
4, 0.002, 0, age>32.5 & priors_count<=2.5 & priors_count>1.5 & sex_Female>0.5, 1
4, 0.004, 0, age>24.5 & age<=25.5 & priors_count>2.5 & priors_count<=3.5, 1
2, 0.045, 0.117768595041322, age<=25.5 & priors_count>2.5, 0.863636363636364
5, 0.016, 0, age>24.5 & priors_count>2.5 & priors_count<=4.5 & days_b_screening_arrest<=-0.5 & sex_Female>0.5, 0
3, 0.004, 0, priors_count>3.5 & days_b_screening_arrest>-0.5 & sex_Female>0.5, 1
4, 0.002, 0, age<=22.5 & priors_count>0.5 & race_African_American<=0.5 & sex_Male<=0.5, 0
4, 0.002, 0, age<=22.5 & priors_count>1.5 & race_African_American<=0.5 & race_Hispanic<=0.5, 0
3, 0.002, 0, age<=22.5 & priors_count>1.5 & race_Hispanic>0.5, 1
2, 0.03, 0.115555555555556, age<=21.5 & priors_count>0.5, 0.866666666666667
4, 0.002, 0, age>22.5 & age<=23.5 & days_b_screening_arrest<=-1.5 & sex_Male<=0.5, 1
5, 0.002, 0, age>22.5 & age<=23.5 & days_b_screening_arrest<=-1.5 & days_b_screening_arrest>-3.5 & sex_Male>0.5, 0
4, 0.014, 0, age>22.5 & age<=23.5 & days_b_screening_arrest>-1.5 & c_charge_degree_M>0.5, 0
4, 0.002, 0, days_b_screening_arrest>-16.5 & days_b_screening_arrest<=-14.5 & c_charge_degree_F>0.5 & sex_Female<=0.5, 1
3, 0.002, 0, days_b_screening_arrest>-16.5 & days_b_screening_arrest<=-14.5 & sex_Female>0.5, 0
3, 0.016, 0.1875, age<=21.5 & priors_count<=0.5 & c_charge_degree_F<=0.5, 0.75
5, 0.004, 0, age<=22.5 & age>21.5 & priors_count<=0.5 & days_b_screening_arrest<=-0.5 & c_charge_degree_F<=0.5, 1
3, 0.004, 0, age<=22.5 & days_b_screening_arrest>-0.5 & race_Hispanic>0.5, 0
5, 0.006, 0, age>22.5 & age<=23.5 & priors_count>0.5 & c_charge_degree_M<=0.5 & sex_Male<=0.5, 1
3, 0.018, 0.0987654320987654, age>22.5 & age<=23.5 & c_charge_degree_M>0.5, 0.111111111111111
3, 0.002, 0, age>22.5 & age<=23.5 & race_Other>0.5, 0
4, 0.006, 0, age>22.5 & age<=23.5 & c_charge_degree_M>0.5 & sex_Female>0.5, 0
3, 0.004, 0, days_b_screening_arrest>-14.5 & days_b_screening_arrest<=-7.5 & race_Hispanic>0.5, 0
2, 0.339, 0.233425364839184, age>34.5 & priors_count<=12.5, 0.37125748502994
4, 0.008, 0, age>34.5 & age<=42.5 & priors_count<=18.5 & priors_count>9.5, 1
3, 0.002, 0, age<=48.5 & age>41.5 & priors_count>12.5, 1
3, 0.002, 0, age>39.5 & age<=45.5 & priors_count>18.5, 0
3, 0.002, 0, age<=22.5 & age>21.5 & days_b_screening_arrest<=-4.5, 0
4, 0.002, 0, age<=28.5 & priors_count>3.5 & race_African_American<=0.5 & sex_Male<=0.5, 1
5, 0.008, 0, age>22.5 & age<=34.5 & priors_count>0.5 & days_b_screening_arrest<=-1.5 & race_African_American>0.5, 0
3, 0.049, 0.109375, priors_count<=1.5 & race_African_American>0.5 & sex_Male<=0.5, 0.125
3, 0.047, 0.0793950850661626, age<=26.5 & priors_count>2.5 & c_charge_degree_M<=0.5, 0.91304347826087
4, 0.002, 0, age>26.5 & age<=27.5 & c_charge_degree_F>0.5 & sex_Male<=0.5, 0
4, 0.002, 0, age>27.5 & age<=33.5 & race_Hispanic>0.5 & sex_Male<=0.5, 1
3, 0.059, 0.14268727705113, age>26.5 & c_charge_degree_F<=0.5 & sex_Male<=0.5, 0.172413793103448
4, 0.002, 0, age<=45.5 & age>44.5 & priors_count<=1.5 & c_charge_degree_M<=0.5, 1
3, 0.016, 0, age>56.5 & age<=64.5 & priors_count<=1.5, 0
3, 0.061, 0.16, age<=27.5 & priors_count>2.5 & days_b_screening_arrest<=-0.5, 0.8
4, 0.016, 0, age<=27.5 & priors_count>2.5 & days_b_screening_arrest>-0.5 & c_charge_degree_M<=0.5, 1
3, 0.002, 0, age<=22.5 & priors_count>1.5 & days_b_screening_arrest<=-1.5, 0
4, 0.006, 0, age<=23.5 & priors_count<=1.5 & days_b_screening_arrest>-0.5 & sex_Female>0.5, 0
3, 0.018, 0, age<=22.5 & priors_count>1.5 & c_charge_degree_M<=0.5, 1
3, 0.006, 0, age<=22.5 & age>21.5 & priors_count>1.5, 1
3, 0.061, 0.09, age<=27.5 & priors_count>2.5 & c_charge_degree_M<=0.5, 0.9
3, 0.105, 0.116494082840237, priors_count<=1.5 & c_charge_degree_M>0.5 & race_Caucasian>0.5, 0.134615384615385
4, 0.002, 0, priors_count>1.5 & c_charge_degree_M>0.5 & race_Caucasian>0.5 & sex_Female>0.5, 1
3, 0.004, 0, age<=51.5 & priors_count<=15.5 & priors_count>14.5, 1
2, 0.002, 0, priors_count>15.5 & priors_count<=16.5, 1
3, 0.004, 0, age<=51.5 & age>41.5 & priors_count>12.5, 1
4, 0.008, 0, age<=51.5 & age>46.5 & priors_count<=0.5 & c_charge_degree_F<=0.5, 0
4, 0.006, 0, age<=51.5 & age>46.5 & priors_count>0.5 & priors_count<=1.5, 1
4, 0.006, 0, age<=51.5 & age>46.5 & priors_count>0.5 & c_charge_degree_F<=0.5, 1
3, 0.02, 0, age>57.5 & priors_count<=0.5 & days_b_screening_arrest>-1.5, 0
4, 0.006, 0, age>51.5 & age<=53.5 & priors_count<=1.5 & priors_count>0.5, 0
3, 0.016, 0, age>51.5 & priors_count>1.5 & days_b_screening_arrest<=-1.5, 0
3, 0.081, 0.144375, age>22.5 & c_charge_degree_F<=0.5 & sex_Female>0.5, 0.175
4, 0.004, 0, age<=25.5 & days_b_screening_arrest<=-4.5 & c_charge_degree_F>0.5 & race_Hispanic<=0.5, 0
4, 0.008, 0.1875, age>25.5 & age<=26.5 & days_b_screening_arrest>-0.5 & c_charge_degree_F>0.5, 0.75
3, 0.006, 0, age<=34.5 & priors_count>3.5 & race_Hispanic>0.5, 1
3, 0.004, 0, age>34.5 & priors_count>3.5 & race_Hispanic>0.5, 0
4, 0.002, 0, age>39.5 & age<=43.5 & c_charge_degree_M<=0.5 & race_Hispanic>0.5, 1
3, 0.014, 0, age>39.5 & age<=43.5 & c_charge_degree_M>0.5, 0
2, 0.002, 0, priors_count<=12.5 & priors_count>11.5, 1
3, 0.004, 0, age<=51.5 & age>49.5 & priors_count>8.5, 1
3, 0.01, 0, age>51.5 & priors_count<=1.5 & c_charge_degree_F>0.5, 0
3, 0.002, 0, age>56.5 & age<=58.5 & priors_count<=1.5, 0
2, 0.112, 0.213553719008264, age>51.5 & race_Hispanic<=0.5, 0.309090909090909
4, 0.002, 0, age>51.5 & age<=55 & priors_count>1.5 & race_Hispanic>0.5, 0
3, 0.002, 0, age>55 & priors_count>1.5 & race_Hispanic>0.5, 1
3, 0.022, 0, age>51.5 & priors_count>0.5 & days_b_screening_arrest<=-2.5, 0
3, 0.01, 0, age>51.5 & age<=56 & days_b_screening_arrest<=-2.5, 0
3, 0.004, 0, age>51.5 & days_b_screening_arrest<=-2.5 & days_b_screening_arrest>-3.5, 0
3, 0.02, 0, age>58.5 & priors_count<=0.5 & days_b_screening_arrest>-2.5, 0
4, 0.002, 0, age<=51.5 & age>49.5 & c_charge_degree_F<=0.5 & race_Caucasian<=0.5, 1
3, 0.002, 0, age>51.5 & priors_count<=5 & race_Other>0.5, 0
2, 0.041, 0.1875, priors_count<=18.5 & priors_count>11.5, 0.75
3, 0.004, 0, priors_count<=18.5 & priors_count>11.5 & days_b_screening_arrest>-0.5, 1
2, 0.026, 0.0710059171597633, age>51.5 & days_b_screening_arrest<=-2.5, 0.0769230769230769
4, 0.004, 0, age<=25.5 & days_b_screening_arrest<=-4.5 & c_charge_degree_M<=0.5 & race_Hispanic<=0.5, 0
4, 0.008, 0.1875, age>25.5 & age<=26.5 & days_b_screening_arrest>-0.5 & c_charge_degree_M<=0.5, 0.75
2, 0.308, 0.205678670360111, priors_count<=3.5 & c_charge_degree_M>0.5, 0.289473684210526
3, 0.01, 0, age>50.5 & priors_count<=2.5 & days_b_screening_arrest>-0.5, 0
3, 0.028, 0.122448979591837, age<=35.5 & priors_count<=0.5 & race_Hispanic>0.5, 0.142857142857143
3, 0.002, 0, age<=21.5 & priors_count>0.5 & race_Hispanic>0.5, 1
4, 0.006, 0, age>29.5 & age<=33 & days_b_screening_arrest<=-0.5 & race_Hispanic>0.5, 0
3, 0.006, 0, age>33 & priors_count>2.5 & race_Hispanic>0.5, 0
3, 0.01, 0, age<=27.5 & days_b_screening_arrest>-0.5 & race_Hispanic>0.5, 0
4, 0.002, 0, age<=31.5 & age>27.5 & days_b_screening_arrest>-0.5 & race_Hispanic>0.5, 1
4, 0.006, 0, age>31.5 & priors_count<=0.5 & days_b_screening_arrest>-0.5 & race_Hispanic>0.5, 0
3, 0.034, 0.179930795847751, age<=24.5 & age>22.5 & c_charge_degree_M>0.5, 0.235294117647059
3, 0.002, 0, age>25.5 & age<=26.5 & days_b_screening_arrest<=-2.5, 1
4, 0.002, 0, age>25.5 & age<=27.5 & priors_count<=0.5 & race_Hispanic>0.5, 0
4, 0.002, 0, age>25.5 & age<=27.5 & priors_count>0.5 & race_Hispanic>0.5, 1
2, 0.619, 0.234883095941951, age>25.5 & priors_count<=6.5, 0.377049180327869
4, 0.002, 0, age>37.5 & age<=46 & priors_count<=0.5 & days_b_screening_arrest<=-2.5, 1
4, 0.03, 0.115555555555556, age>37.5 & age<=43.5 & priors_count<=0.5 & days_b_screening_arrest>-2.5, 0.133333333333333
3, 0.01, 0, age>37.5 & age<=38.5 & c_charge_degree_F<=0.5, 0
4, 0.01, 0, age>37.5 & age<=38.5 & priors_count>0.5 & c_charge_degree_F>0.5, 1
4, 0.008, 0, age<=28.5 & priors_count>0.5 & c_charge_degree_M<=0.5 & race_Other>0.5, 1
5, 0.002, 0, age<=28.5 & age>25.5 & c_charge_degree_M<=0.5 & race_Other>0.5 & sex_Female<=0.5, 1
3, 0.002, 0, age<=25.5 & c_charge_degree_M>0.5 & race_Other>0.5, 0
4, 0.002, 0, age>28.5 & age<=29.5 & priors_count<=1 & race_Other>0.5, 0
3, 0.01, 0, age>28.5 & priors_count>1 & race_Other>0.5, 1
3, 0.002, 0, age>29.5 & age<=30.5 & race_Other>0.5, 0
5, 0.002, 0, age<=27.5 & age>26.5 & priors_count<=4.5 & priors_count>2.5 & c_charge_degree_F<=0.5, 0
5, 0.008, 0, age<=30.5 & age>27.5 & priors_count<=4.5 & priors_count>3.5 & c_charge_degree_F>0.5, 0
2, 0.122, 0.203055555555556, age<=32.5 & priors_count>4.5, 0.716666666666667
2, 0.166, 0.196311719214753, age<=40.5 & priors_count>4.5, 0.731707317073171
4, 0.01, 0, age<=25.5 & age>24.5 & priors_count>2.5 & c_charge_degree_M<=0.5, 1
4, 0.004, 0, age<=25.5 & priors_count<=0.5 & c_charge_degree_M<=0.5 & race_Hispanic>0.5, 0
2, 0.359, 0.207475501931118, age>25.5 & priors_count<=1.5, 0.293785310734463
4, 0.006, 0, age>43.5 & age<=44.5 & c_charge_degree_M<=0.5 & sex_Female<=0.5, 0
4, 0.004, 0, priors_count<=2.5 & priors_count>0.5 & days_b_screening_arrest>-0.5 & sex_Female>0.5, 1
3, 0.024, 0.138888888888889, priors_count<=4.5 & priors_count>2.5 & sex_Female>0.5, 0.166666666666667
5, 0.006, 0, age>35.5 & priors_count<=4.5 & priors_count>2.5 & days_b_screening_arrest<=-0.5 & sex_Female>0.5, 0
3, 0.077, 0.114265927977839, priors_count<=4.5 & c_charge_degree_F<=0.5 & sex_Male<=0.5, 0.131578947368421
5, 0.01, 0, age>28.5 & priors_count<=4.5 & priors_count>2.5 & days_b_screening_arrest<=-0.5 & sex_Male<=0.5, 0
1, 0.874, 0.249158865423851, age<=51, 0.470997679814385
4, 0.01, 0, priors_count<=4.5 & priors_count>2.5 & days_b_screening_arrest>-0.5 & c_charge_degree_F<=0.5, 0
4, 0.012, 0.138888888888889, age<=49.5 & age>46.5 & priors_count<=4.5 & c_charge_degree_F>0.5, 0.833333333333333
3, 0.004, 0, age>57.5 & priors_count<=4.5 & c_charge_degree_F>0.5, 0
4, 0.02, 0, age<=42.5 & priors_count>4.5 & priors_count<=9.5 & sex_Male<=0.5, 1
3, 0.006, 0, age>42.5 & priors_count>4.5 & sex_Male<=0.5, 0
3, 0.002, 0, age>50.5 & priors_count>4.5 & sex_Male<=0.5, 0
5, 0.002, 0, age>42.5 & age<=46.5 & priors_count>4.5 & priors_count<=10.5 & sex_Male>0.5, 1
3, 0.006, 0, age>42.5 & priors_count>10.5 & priors_count<=11.5, 0
4, 0.002, 0, age<=43.5 & age>40.5 & priors_count<=0.5 & days_b_screening_arrest<=-1.5, 1
3, 0.028, 0, age>40.5 & priors_count>0.5 & days_b_screening_arrest<=-1.5, 0
2, 0.116, 0.222222222222222, age>43.5 & priors_count<=2.5, 0.333333333333333
4, 0.004, 0, age>43.5 & priors_count<=2.5 & priors_count>1.5 & days_b_screening_arrest>-0.5, 1
4, 0.002, 0, age>43.5 & age<=44.5 & priors_count>2.5 & sex_Male<=0.5, 1
4, 0.002, 0, age>43.5 & age<=44.5 & priors_count>2.5 & sex_Male>0.5, 0
3, 0.002, 0, age>36.5 & age<=38.5 & race_Other>0.5, 1
4, 0.002, 0, age>38.5 & age<=39.5 & priors_count>0.5 & race_Other>0.5, 1
3, 0.002, 0, age<=40.5 & age>39.5 & race_Other>0.5, 0
3, 0.002, 0, age>48.5 & days_b_screening_arrest<=-0.5 & race_Other>0.5, 1
3, 0.002, 0, age>40.5 & days_b_screening_arrest>-0.5 & race_Other>0.5, 0
2, 0.024, 0.138888888888889, age<=59.5 & priors_count>14.5, 0.833333333333333
3, 0.002, 0, age<=59.5 & age>53.5 & priors_count>14.5, 1
3, 0.006, 0, age>24.5 & age<=27.5 & race_Other>0.5, 1
3, 0.012, 0.138888888888889, age>27.5 & c_charge_degree_F<=0.5 & race_Other>0.5, 0.166666666666667
3, 0.008, 0.1875, age<=24.5 & c_charge_degree_F>0.5 & race_Other>0.5, 0.75
3, 0.002, 0, age>46.5 & c_charge_degree_F>0.5 & race_Other>0.5, 1
3, 0.018, 0.0987654320987654, age<=35.5 & age>33.5 & c_charge_degree_M>0.5, 0.111111111111111
4, 0.002, 0, age<=36.5 & age>35.5 & priors_count<=1.5 & c_charge_degree_F<=0.5, 0
